383	272	383	272	3349
383	272	383	272	3382
383	272	385	279	3415
385	279	388	287	3448
388	287	390	291	3482
390	291	390	299	3514
390	299	391	307	3548
391	307	392	315	3582
392	315	392	320	3615
392	320	393	329	3649
393	329	393	338	3681
393	338	393	347	3715
393	347	393	357	3748
393	357	392	366	3782
392	366	392	375	3815
392	375	392	385	3848
392	385	392	395	3882
392	395	392	403	3915
392	403	392	412	3948
392	412	391	422	3982
391	422	391	431	4015
391	431	390	443	4048
390	443	389	454	4082
389	454	388	464	4115
388	464	388	473	4149
388	473	387	482	4182
387	482	387	490	4215
387	490	385	500	4248
385	500	384	506	4281
384	506	384	511	4315
384	511	383	519	4348
383	519	381	527	4381
381	527	379	539	4414
379	539	377	547	4448
377	547	377	555	4482
377	555	377	556	4515
377	556	377	556	4549
377	556	377	556	4581
377	556	377	556	4615
377	556	377	556	4648
387	277	390	284	5715
390	284	394	289	5748
394	289	398	295	5782
398	295	403	302	5815
403	302	410	311	5849
410	311	413	314	5882
413	314	416	317	5915
416	317	420	321	5948
420	321	423	323	5982
423	323	427	326	6016
427	326	434	331	6048
434	331	437	332	6082
437	332	441	333	6115
441	333	446	335	6148
446	335	449	335	6182
449	335	454	335	6215
454	335	462	334	6249
462	334	469	332	6281
469	332	473	328	6315
473	328	477	324	6348
477	324	481	318	6382
481	318	485	313	6415
485	313	490	307	6448
490	307	492	300	6482
492	300	495	293	6515
495	293	498	289	6548
498	289	500	283	6582
500	283	502	280	6615
502	280	502	280	6648
502	280	502	280	6681
502	280	502	280	6715
502	280	502	280	6748
502	280	502	280	6782
502	280	501	286	6815
501	286	499	297	6848
499	297	498	310	6882
498	310	498	320	6915
498	320	498	332	6948
498	332	496	344	6981
496	344	494	356	7015
494	356	493	370	7048
493	370	492	382	7082
492	382	492	392	7115
492	392	491	402	7148
491	402	491	413	7181
491	413	491	424	7215
491	424	491	439	7248
491	439	491	450	7282
491	450	492	461	7315
492	461	492	470	7348
492	470	494	479	7382
494	479	495	487	7415
495	487	496	499	7449
496	499	497	508	7481
497	508	499	515	7515
499	515	500	522	7549
500	522	501	528	7581
501	528	502	533	7615
502	533	504	542	7648
504	542	506	546	7682
506	546	507	548	7715
507	548	509	550	7748
509	550	510	551	7781
510	551	510	551	7815
510	551	510	551	7848
510	551	510	551	7882
510	551	510	551	7915
536	484	528	490	8415
528	490	526	495	8449
526	495	526	503	8482
526	503	525	511	8515
525	511	524	519	8548
524	519	525	525	8582
525	525	527	529	8615
527	529	531	537	8649
531	537	533	541	8681
533	541	536	545	8715
